COOP:107046,'PIERCE ID US',200001,473,283
COOP:107046,'PIERCE ID US',200002,559,321
COOP:107046,'PIERCE ID US',200003,363,374
COOP:107046,'PIERCE ID US',200004,262,455
COOP:107046,'PIERCE ID US',200005,317,507
COOP:107046,'PIERCE ID US',200006,177,556
COOP:107046,'PIERCE ID US',200007,27,622
COOP:107046,'PIERCE ID US',200008,22,612
COOP:107046,'PIERCE ID US',200009,262,521
COOP:107046,'PIERCE ID US',200010,652,441
COOP:107046,'PIERCE ID US',200011,312,277
COOP:107046,'PIERCE ID US',200012,323,249
COOP:107046,'PIERCE ID US',200101,283,262
COOP:107046,'PIERCE ID US',200102,248,282
COOP:107046,'PIERCE ID US',200103,361,368
COOP:107046,'PIERCE ID US',200104,324,409
COOP:107046,'PIERCE ID US',200105,283,506
COOP:107046,'PIERCE ID US',200106,506,545
COOP:107046,'PIERCE ID US',200107,167,634
COOP:107046,'PIERCE ID US',200108,3,637
COOP:107046,'PIERCE ID US',200109,28,569
COOP:107046,'PIERCE ID US',200110,597,438
COOP:107046,'PIERCE ID US',200111,496,372
COOP:107046,'PIERCE ID US',200112,503,255
COOP:107046,'PIERCE ID US',200201,720,290
COOP:107046,'PIERCE ID US',200202,341,270
COOP:107046,'PIERCE ID US',200203,487,316
COOP:107046,'PIERCE ID US',200204,278,406
COOP:107046,'PIERCE ID US',200205,302,482
COOP:107046,'PIERCE ID US',200206,368,577
COOP:107046,'PIERCE ID US',200207,70,660
COOP:107046,'PIERCE ID US',200208,63,584
COOP:107046,'PIERCE ID US',200209,163,545
COOP:107046,'PIERCE ID US',200210,122,397
COOP:107046,'PIERCE ID US',200211,254,341
COOP:107046,'PIERCE ID US',200212,384,305
COOP:107046,'PIERCE ID US',200301,845,323
COOP:107046,'PIERCE ID US',200302,569,298
COOP:107046,'PIERCE ID US',200303,772,368
COOP:107046,'PIERCE ID US',200304,316,424
COOP:107046,'PIERCE ID US',200305,375,498
COOP:107046,'PIERCE ID US',200306,123,584
COOP:107046,'PIERCE ID US',200307,23,660
COOP:107046,'PIERCE ID US',200308,73,648
COOP:107046,'PIERCE ID US',200309,141,554
COOP:107046,'PIERCE ID US',200310,217,479
COOP:107046,'PIERCE ID US',200311,536,298
COOP:107046,'PIERCE ID US',200312,523,281
COOP:107046,'PIERCE ID US',200401,687,254
COOP:107046,'PIERCE ID US',200402,408,299
COOP:107046,'PIERCE ID US',200403,190,388
COOP:107046,'PIERCE ID US',200404,237,446
COOP:107046,'PIERCE ID US',200405,837,497
COOP:107046,'PIERCE ID US',200406,284,588
COOP:107046,'PIERCE ID US',200407,140,656
COOP:107046,'PIERCE ID US',200408,386,641
COOP:107046,'PIERCE ID US',200409,306,529
COOP:107046,'PIERCE ID US',200410,345,440
COOP:107046,'PIERCE ID US',200411,403,344
COOP:107046,'PIERCE ID US',200412,371,290
COOP:107046,'PIERCE ID US',200501,319,285
COOP:107046,'PIERCE ID US',200502,17,312
COOP:107046,'PIERCE ID US',200503,525,381
COOP:107046,'PIERCE ID US',200504,384,429
COOP:107046,'PIERCE ID US',200505,647,515
COOP:107046,'PIERCE ID US',200506,320,545
COOP:107046,'PIERCE ID US',200507,97,633
COOP:107046,'PIERCE ID US',200508,15,619
COOP:107046,'PIERCE ID US',200509,55,505
COOP:107046,'PIERCE ID US',200510,259,448
COOP:107046,'PIERCE ID US',200511,450,327
COOP:107046,'PIERCE ID US',200512,633,224
COOP:107046,'PIERCE ID US',200601,813,319
COOP:107046,'PIERCE ID US',200602,265,259
COOP:107046,'PIERCE ID US',200603,390,345
COOP:107046,'PIERCE ID US',200604,511,430
COOP:107046,'PIERCE ID US',200605,351,520
COOP:107046,'PIERCE ID US',200606,300,595
COOP:107046,'PIERCE ID US',200607,24,670
COOP:107046,'PIERCE ID US',200608,117,613
COOP:107046,'PIERCE ID US',200609,192,527
COOP:107046,'PIERCE ID US',200610,236,429
COOP:107046,'PIERCE ID US',200611,1109,343
COOP:107046,'PIERCE ID US',200612,426,246
COOP:107046,'PIERCE ID US',200701,297,222
COOP:107046,'PIERCE ID US',200702,440,316
COOP:107046,'PIERCE ID US',200703,383,374
COOP:107046,'PIERCE ID US',200704,267,426
COOP:107046,'PIERCE ID US',200705,243,494
COOP:107046,'PIERCE ID US',200706,270,574
COOP:107046,'PIERCE ID US',200707,0,688
COOP:107046,'PIERCE ID US',200708,76,602
COOP:107046,'PIERCE ID US',200709,83,532
COOP:107046,'PIERCE ID US',200710,360,436
COOP:107046,'PIERCE ID US',200711,361,330
COOP:107046,'PIERCE ID US',200712,819,271
COOP:107046,'PIERCE ID US',200801,435,211
COOP:107046,'PIERCE ID US',200802,490,306
COOP:107046,'PIERCE ID US',200803,480,321
COOP:107046,'PIERCE ID US',200804,269,363
COOP:107046,'PIERCE ID US',200805,292,480
COOP:107046,'PIERCE ID US',200806,422,541
COOP:107046,'PIERCE ID US',200807,6,619
COOP:107046,'PIERCE ID US',200808,230,617
COOP:107046,'PIERCE ID US',200809,175,525
COOP:107046,'PIERCE ID US',200810,150,440
COOP:107046,'PIERCE ID US',200811,646,366
COOP:107046,'PIERCE ID US',200812,702,237
COOP:107046,'PIERCE ID US',200901,772,232
COOP:107046,'PIERCE ID US',200902,156,298
COOP:107046,'PIERCE ID US',200903,569,306
COOP:107046,'PIERCE ID US',200904,256,399
COOP:107046,'PIERCE ID US',200905,340,500
COOP:107046,'PIERCE ID US',200906,225,570
COOP:107046,'PIERCE ID US',200907,143,635
COOP:107046,'PIERCE ID US',200908,354,629
COOP:107046,'PIERCE ID US',200909,7,573
COOP:107046,'PIERCE ID US',200910,270,387
COOP:107046,'PIERCE ID US',200911,278,335
COOP:107046,'PIERCE ID US',200912,476,211
COOP:107046,'PIERCE ID US',201001,360,311
COOP:107046,'PIERCE ID US',201002,190,333
COOP:107046,'PIERCE ID US',201003,307,374
COOP:107046,'PIERCE ID US',201004,516,415
COOP:107046,'PIERCE ID US',201005,330,458
COOP:107046,'PIERCE ID US',201006,661,554
COOP:107046,'PIERCE ID US',201007,50,610
COOP:107046,'PIERCE ID US',201008,101,614
COOP:107046,'PIERCE ID US',201009,283,542
COOP:107046,'PIERCE ID US',201010,442,465
COOP:107046,'PIERCE ID US',201011,393,321
COOP:107046,'PIERCE ID US',201012,850,258
COOP:107046,'PIERCE ID US',201101,686,274
COOP:107046,'PIERCE ID US',201102,436,266
COOP:107046,'PIERCE ID US',201103,554,350
COOP:107046,'PIERCE ID US',201104,654,368
COOP:107046,'PIERCE ID US',201105,576,461
COOP:107046,'PIERCE ID US',201106,418,545
COOP:107046,'PIERCE ID US',201107,134,607
COOP:107046,'PIERCE ID US',201108,7,637
COOP:107046,'PIERCE ID US',201109,33,578
COOP:107046,'PIERCE ID US',201110,463,459
COOP:107046,'PIERCE ID US',201111,298,313
COOP:107046,'PIERCE ID US',201112,342,270
COOP:107046,'PIERCE ID US',201201,698,272
COOP:107046,'PIERCE ID US',201202,526,291
COOP:107046,'PIERCE ID US',201203,689,345
COOP:107046,'PIERCE ID US',201204,488,442
COOP:107046,'PIERCE ID US',201205,429,481
COOP:107046,'PIERCE ID US',201206,534,551
COOP:107046,'PIERCE ID US',201207,69,666
COOP:107046,'PIERCE ID US',201208,0,635
COOP:107046,'PIERCE ID US',201209,0,547
COOP:107046,'PIERCE ID US',201210,574,424
COOP:107046,'PIERCE ID US',201212,588,298
COOP:107046,'PIERCE ID US',201301,323,230
COOP:107046,'PIERCE ID US',201303,315,343
COOP:107046,'PIERCE ID US',201304,436,403
COOP:107046,'PIERCE ID US',201305,256,504
COOP:107046,'PIERCE ID US',201306,353,574
COOP:107046,'PIERCE ID US',201307,2,658
COOP:107046,'PIERCE ID US',201308,132,657
COOP:107046,'PIERCE ID US',201309,416,589
COOP:107046,'PIERCE ID US',201310,61,415
COOP:107046,'PIERCE ID US',201311,451,324
COOP:107046,'PIERCE ID US',201312,555,227
COOP:107046,'PIERCE ID US',201401,505,272
COOP:107046,'PIERCE ID US',201402,604,270
COOP:107046,'PIERCE ID US',201403,849,350
COOP:107046,'PIERCE ID US',201404,381,407
COOP:107046,'PIERCE ID US',201405,281,500
COOP:107046,'PIERCE ID US',201406,227,552
COOP:107046,'PIERCE ID US',201407,23,670
COOP:107040,'PICABO ID US',200001,209,208
COOP:107040,'PICABO ID US',200002,259,293
COOP:107040,'PICABO ID US',200003,130,318
COOP:107040,'PICABO ID US',200004,70,438
COOP:107040,'PICABO ID US',200005,55,494
COOP:107040,'PICABO ID US',200006,5,585
COOP:107040,'PICABO ID US',200007,0,665
COOP:107040,'PICABO ID US',200008,62,664
COOP:107040,'PICABO ID US',200009,70,533
COOP:107040,'PICABO ID US',200010,205,429
COOP:107040,'PICABO ID US',200011,25,243
COOP:107040,'PICABO ID US',200012,82,214
COOP:107040,'PICABO ID US',200101,105,184
COOP:107040,'PICABO ID US',200102,70,217
COOP:107040,'PICABO ID US',200103,56,363
COOP:107040,'PICABO ID US',200104,134,410
COOP:107040,'PICABO ID US',200105,10,542
COOP:107040,'PICABO ID US',200106,10,575
COOP:107040,'PICABO ID US',200107,65,674
COOP:107040,'PICABO ID US',200108,0,681
COOP:107040,'PICABO ID US',200109,20,605
COOP:107040,'PICABO ID US',200110,50,447
COOP:107040,'PICABO ID US',200111,126,358
COOP:107040,'PICABO ID US',200112,250,139
COOP:107040,'PICABO ID US',200201,90,165
COOP:107040,'PICABO ID US',200202,15,170
COOP:107040,'PICABO ID US',200203,100,274
COOP:107040,'PICABO ID US',200204,107,435
COOP:107040,'PICABO ID US',200205,80,497
COOP:107040,'PICABO ID US',200206,15,606
COOP:107040,'PICABO ID US',200207,3,701
COOP:107040,'PICABO ID US',200208,0,627
COOP:107040,'PICABO ID US',200209,20,564
COOP:107040,'PICABO ID US',200210,20,422
COOP:107040,'PICABO ID US',200211,65,314
COOP:107040,'PICABO ID US',200212,168,260
COOP:107040,'PICABO ID US',200301,99,282
COOP:107040,'PICABO ID US',200302,72,277
COOP:107040,'PICABO ID US',200303,104,363
COOP:107040,'PICABO ID US',200304,218,418
COOP:107040,'PICABO ID US',200305,85,505
COOP:107040,'PICABO ID US',200306,20,603
COOP:107040,'PICABO ID US',200307,0,714
COOP:107040,'PICABO ID US',200308,52,682
COOP:107040,'PICABO ID US',200309,45,565
COOP:107040,'PICABO ID US',200310,35,494
COOP:107040,'PICABO ID US',200311,68,278
COOP:107040,'PICABO ID US',200312,348,263
COOP:107040,'PICABO ID US',200401,175,167
COOP:107040,'PICABO ID US',200402,115,190
COOP:107040,'PICABO ID US',200403,15,361
COOP:107040,'PICABO ID US',200404,62,452
COOP:107040,'PICABO ID US',200405,149,500
COOP:107040,'PICABO ID US',200406,44,592
COOP:107040,'PICABO ID US',200407,105,664
COOP:107040,'PICABO ID US',200408,70,633
COOP:107040,'PICABO ID US',200409,63,553
COOP:107040,'PICABO ID US',200410,255,451
COOP:107040,'PICABO ID US',200411,30,323
COOP:107040,'PICABO ID US',200412,218,230
COOP:107040,'PICABO ID US',200501,117,201
COOP:107040,'PICABO ID US',200502,45,222
COOP:107040,'PICABO ID US',200503,202,340
COOP:107040,'PICABO ID US',200504,170,413
COOP:107040,'PICABO ID US',200505,334,488
COOP:107040,'PICABO ID US',200506,108,545
COOP:107040,'PICABO ID US',200507,0,682
COOP:107040,'PICABO ID US',200508,10,652
COOP:107040,'PICABO ID US',200509,0,549
COOP:107040,'PICABO ID US',200510,56,460
COOP:107040,'PICABO ID US',200511,197,326
COOP:107040,'PICABO ID US',200512,413,193
COOP:107040,'PICABO ID US',200601,375,206
COOP:107040,'PICABO ID US',200602,55,170
COOP:107040,'PICABO ID US',200603,187,294
COOP:107040,'PICABO ID US',200604,375,431
COOP:107040,'PICABO ID US',200605,84,526
COOP:107040,'PICABO ID US',200606,40,622
COOP:107040,'PICABO ID US',200607,2,717
COOP:107040,'PICABO ID US',200609,27,557
COOP:107040,'PICABO ID US',200610,79,445
COOP:107040,'PICABO ID US',200611,190,309
COOP:107040,'PICABO ID US',200612,180,214
COOP:107040,'PICABO ID US',200701,15,159
COOP:107040,'PICABO ID US',200702,130,293
COOP:107040,'PICABO ID US',200703,40,378
COOP:107040,'PICABO ID US',200704,50,429
COOP:107040,'PICABO ID US',200705,30,528
COOP:107040,'PICABO ID US',200706,37,606
COOP:107040,'PICABO ID US',200707,0,727
COOP:107040,'PICABO ID US',200708,10,663
COOP:107040,'PICABO ID US',200709,48,556
COOP:107040,'PICABO ID US',200710,270,424
COOP:107040,'PICABO ID US',200711,45,338
COOP:107040,'PICABO ID US',200712,207,198
COOP:107040,'PICABO ID US',200801,305,129
COOP:107040,'PICABO ID US',200802,135,197
COOP:107040,'PICABO ID US',200803,25,265
COOP:107040,'PICABO ID US',200804,37,354
COOP:107040,'PICABO ID US',200805,65,501
COOP:107040,'PICABO ID US',200806,25,568
COOP:107040,'PICABO ID US',200807,0,674
COOP:107040,'PICABO ID US',200808,0,650
COOP:107040,'PICABO ID US',200809,3,555
COOP:107040,'PICABO ID US',200810,110,441
COOP:107040,'PICABO ID US',200811,155,365
COOP:107040,'PICABO ID US',200812,355,205
COOP:107040,'PICABO ID US',200901,120,181
COOP:107040,'PICABO ID US',200902,62,211
COOP:107040,'PICABO ID US',200903,115,301
COOP:107040,'PICABO ID US',200904,95,412
COOP:107040,'PICABO ID US',200905,118,511
COOP:107040,'PICABO ID US',200906,420,565
COOP:107040,'PICABO ID US',200908,22,644
COOP:107040,'PICABO ID US',200909,30,605
COOP:107040,'PICABO ID US',200910,245,394
COOP:107040,'PICABO ID US',200911,28,307
COOP:107040,'PICABO ID US',200912,105,161
COOP:107040,'PICABO ID US',201001,175,217
COOP:107040,'PICABO ID US',201002,45,228
COOP:107040,'PICABO ID US',201003,130,312
COOP:107040,'PICABO ID US',201004,192,407
COOP:107040,'PICABO ID US',201005,108,442
COOP:107040,'PICABO ID US',201006,147,559
COOP:107040,'PICABO ID US',201007,15,638
COOP:107040,'PICABO ID US',201008,15,632
COOP:107040,'PICABO ID US',201009,10,567
COOP:107040,'PICABO ID US',201010,251,485
COOP:107040,'PICABO ID US',201011,130,298
COOP:107040,'PICABO ID US',201012,323,241
COOP:107040,'PICABO ID US',201101,30,169
COOP:107040,'PICABO ID US',201102,55,202
COOP:107040,'PICABO ID US',201103,245,313
COOP:107040,'PICABO ID US',201104,108,371
COOP:107040,'PICABO ID US',201105,100,463
COOP:107040,'PICABO ID US',201106,42,543
COOP:107040,'PICABO ID US',201107,8,657
COOP:107040,'PICABO ID US',201108,0,667
COOP:107040,'PICABO ID US',201109,3,597
COOP:107040,'PICABO ID US',201110,257,455
COOP:107040,'PICABO ID US',201111,55,291
COOP:107040,'PICABO ID US',201112,45,227
COOP:107040,'PICABO ID US',201201,322,237
COOP:107040,'PICABO ID US',201202,2,234
COOP:107040,'PICABO ID US',201203,335,347
COOP:107040,'PICABO ID US',201204,37,454
COOP:107040,'PICABO ID US',201205,42,506
COOP:107040,'PICABO ID US',201206,0,575
COOP:107040,'PICABO ID US',201207,60,685
COOP:107040,'PICABO ID US',201208,20,666
COOP:107040,'PICABO ID US',201209,2,580
COOP:107040,'PICABO ID US',201210,90,433
COOP:107040,'PICABO ID US',201211,175,356
COOP:107040,'PICABO ID US',201301,36,133
COOP:107040,'PICABO ID US',201302,56,249
COOP:107040,'PICABO ID US',201303,44,341
COOP:107040,'PICABO ID US',201304,12,396
COOP:107040,'PICABO ID US',201305,27,507
COOP:107040,'PICABO ID US',201306,0,567
COOP:107040,'PICABO ID US',201307,16,693
COOP:107040,'PICABO ID US',201308,5,688
COOP:107040,'PICABO ID US',201309,145,592
COOP:107040,'PICABO ID US',201310,36,418
COOP:107040,'PICABO ID US',201311,10,334
COOP:107040,'PICABO ID US',201312,6,166
COOP:107040,'PICABO ID US',201401,152,242
COOP:107040,'PICABO ID US',201402,173,268
COOP:107040,'PICABO ID US',201403,95,356
COOP:107040,'PICABO ID US',201404,101,416
COOP:107040,'PICABO ID US',201405,101,519
COOP:107040,'PICABO ID US',201406,43,566
COOP:107040,'PICABO ID US',201407,64,683
COOP:109638,'WEISER ID US',200001,239,295
COOP:109638,'WEISER ID US',200002,298,389
COOP:109638,'WEISER ID US',200003,122,433
COOP:109638,'WEISER ID US',200004,77,549
COOP:109638,'WEISER ID US',200005,38,610
COOP:109638,'WEISER ID US',200006,41,703
COOP:109638,'WEISER ID US',200007,5,775
COOP:109638,'WEISER ID US',200008,5,762
COOP:109638,'WEISER ID US',200009,47,628
COOP:109638,'WEISER ID US',200010,146,510
COOP:109638,'WEISER ID US',200011,85,330
COOP:109638,'WEISER ID US',200012,123,299
COOP:109638,'WEISER ID US',200101,129,261
COOP:109638,'WEISER ID US',200102,88,316
COOP:109638,'WEISER ID US',200103,134,449
COOP:109638,'WEISER ID US',200104,104,484
COOP:109638,'WEISER ID US',200105,30,622
COOP:109638,'WEISER ID US',200106,102,682
COOP:109638,'WEISER ID US',200107,26,765
COOP:109638,'WEISER ID US',200108,0,778
COOP:109638,'WEISER ID US',200109,26,672
COOP:109638,'WEISER ID US',200110,85,514
COOP:109638,'WEISER ID US',200111,247,418
COOP:109638,'WEISER ID US',200112,269,287
COOP:109638,'WEISER ID US',200201,101,296
COOP:109638,'WEISER ID US',200202,53,311
COOP:109638,'WEISER ID US',200203,80,412
COOP:109638,'WEISER ID US',200204,70,514
COOP:109638,'WEISER ID US',200205,2,605
COOP:109638,'WEISER ID US',200206,22,710
COOP:109638,'WEISER ID US',200207,0,809
COOP:109638,'WEISER ID US',200208,43,717
COOP:109638,'WEISER ID US',200209,20,647
COOP:109638,'WEISER ID US',200210,8,492
COOP:109638,'WEISER ID US',200211,47,382
COOP:109638,'WEISER ID US',200212,264,348
COOP:109638,'WEISER ID US',200301,182,357
COOP:109638,'WEISER ID US',200302,61,384
COOP:109638,'WEISER ID US',200303,130,471
COOP:109638,'WEISER ID US',200304,80,503
COOP:109638,'WEISER ID US',200305,239,615
COOP:109638,'WEISER ID US',200306,30,716
COOP:109638,'WEISER ID US',200307,20,810
COOP:109638,'WEISER ID US',200308,4,772
COOP:109638,'WEISER ID US',200309,8,657
COOP:109638,'WEISER ID US',200310,3,558
COOP:109638,'WEISER ID US',200311,115,351
COOP:109638,'WEISER ID US',200312,231,359
COOP:109638,'WEISER ID US',200401,271,252
COOP:109638,'WEISER ID US',200402,179,311
COOP:109638,'WEISER ID US',200403,31,487
COOP:109638,'WEISER ID US',200404,69,539
COOP:109638,'WEISER ID US',200405,121,600
COOP:109638,'WEISER ID US',200406,37,704
COOP:109638,'WEISER ID US',200407,18,786
COOP:109638,'WEISER ID US',200408,49,752
COOP:109638,'WEISER ID US',200409,44,627
COOP:109638,'WEISER ID US',200410,113,528
COOP:109638,'WEISER ID US',200411,80,377
COOP:109638,'WEISER ID US',200412,96,335
COOP:109638,'WEISER ID US',200501,122,283
COOP:109638,'WEISER ID US',200502,13,349
COOP:109638,'WEISER ID US',200503,145,450
COOP:109638,'WEISER ID US',200504,85,498
COOP:109638,'WEISER ID US',200505,221,601
COOP:109638,'WEISER ID US',200506,104,655
COOP:109638,'WEISER ID US',200507,31,773
COOP:109638,'WEISER ID US',200508,1,757
COOP:109638,'WEISER ID US',200509,0,623
COOP:109638,'WEISER ID US',200510,149,517
COOP:109638,'WEISER ID US',200511,162,355
COOP:109638,'WEISER ID US',200512,447,234
COOP:109638,'WEISER ID US',200601,317,328
COOP:109638,'WEISER ID US',200602,99,322
COOP:109638,'WEISER ID US',200603,329,423
COOP:109638,'WEISER ID US',200604,172,528
COOP:109638,'WEISER ID US',200605,67,618
COOP:109638,'WEISER ID US',200606,43,713
COOP:109638,'WEISER ID US',200607,1,823
COOP:109638,'WEISER ID US',200608,47,742
COOP:109638,'WEISER ID US',200609,28,649
COOP:109638,'WEISER ID US',200610,17,505
COOP:109638,'WEISER ID US',200611,122,405
COOP:109638,'WEISER ID US',200612,252,300
COOP:109638,'WEISER ID US',200701,7,287
COOP:109638,'WEISER ID US',200702,143,375
COOP:109638,'WEISER ID US',200703,15,473
COOP:109638,'WEISER ID US',200704,80,514
COOP:109638,'WEISER ID US',200705,53,634
COOP:109638,'WEISER ID US',200706,39,705
COOP:109638,'WEISER ID US',200707,4,833
COOP:109638,'WEISER ID US',200708,22,743
COOP:109638,'WEISER ID US',200709,44,639
COOP:109638,'WEISER ID US',200710,89,502
COOP:109638,'WEISER ID US',200711,137,387
COOP:109638,'WEISER ID US',200712,179,308
